YJL024C	ISPLANAR
YDR292C	ISPLANAR
YKL154W	ISPLANAR
YER090W	ISPLANAR
YKL211C	ISPLANAR
YLR381W	ISPLANAR
YPR046W	ISPLANAR
YJR135C	ISPLANAR
YHR085W	ISPLANAR
YNL182C	ISPLANAR
YHR197W	ISPLANAR
YML043C	ISPLANAR
YBL014C	ISPLANAR
YJL025W	ISPLANAR
YHR129C	ISPLANAR
YDR106W	ISPLANAR
YMR294W	ISPLANAR
YPL174C	ISPLANAR
YPL209C	ISPLANAR
YBR156C	ISPLANAR
YGR140W	ISPLANAR
YMR168C	ISPLANAR
YMR094W	ISPLANAR
YDR328C	ISPLANAR
YMR186W	ISPLANAR
YCL037C	ISPLANAR
YBL075C	ISPLANAR
YNL064C	ISPLANAR
YIL079C	ISPLANAR
YJL050W	ISPLANAR
YOL115W	ISPLANAR
YML057W	ISPLANAR
YLR433C	ISPLANAR
YKL190W	ISPLANAR
YDR439W	ISPLANAR
YER106W	ISPLANAR
YCR086W	ISPLANAR
YPL204W	ISPLANAR
YOR039W	ISPLANAR
YLR223C	ISPLANAR
YCL031C	ISPLANAR
YGR090W	ISPLANAR
YLR207W	ISPLANAR
YJL034W	ISPLANAR
YDR057W	ISPLANAR
YOL013C	ISPLANAR
YLR207W	ISPLANAR
ORF	NONPLANAR
YKR068C	NONPLANAR
YML077W	NONPLANAR
YDR108W	NONPLANAR
YGR166W	NONPLANAR
YDR407C	NONPLANAR
YMR218C	NONPLANAR
YBR254C	NONPLANAR
YDR246W	NONPLANAR
YDR472W	NONPLANAR
YOR115C	NONPLANAR
YDR448W	NONPLANAR
YOR023C	NONPLANAR
YGR252W	NONPLANAR
YPL254W	NONPLANAR
YDR176W	NONPLANAR
YGL051W	NONPLANAR
YAR033W	NONPLANAR
YPL048W	NONPLANAR
YAL003W	NONPLANAR
YPR080W	NONPLANAR
YBR118W	NONPLANAR
YKL081W	NONPLANAR
YJR060W	NONPLANAR
YIR017C	NONPLANAR
YNL103W	NONPLANAR
YDL043C	NONPLANAR
YJL203W	NONPLANAR
YDL030W	NONPLANAR
YIR017C	NONPLANAR
YPL038W	NONPLANAR
YNL103W	NONPLANAR
YJL085W	NONPLANAR
YBR102C	NONPLANAR
YLR166C	NONPLANAR
YGL233W	NONPLANAR
YER008C	NONPLANAR
YDR166C	NONPLANAR
YIL068C	NONPLANAR
YPR055W	NONPLANAR
YHR158C	NONPLANAR
YGR238C	NONPLANAR
YMR023C	NONPLANAR
YGL236C	NONPLANAR
YGR188C	NONPLANAR
YOR026W	NONPLANAR
YNL076W	NONPLANAR
YGL252C	NONPLANAR
YBR131W	NONPLANAR
YGL124C	NONPLANAR
YIL062C	NONPLANAR
YLR370C	NONPLANAR
YKL013C	NONPLANAR
YNR035C	NONPLANAR
YBR234C	NONPLANAR
YDL029W	NONPLANAR
YJR065C	NONPLANAR
YOL090W	NONPLANAR
YDR097C	NONPLANAR
YBR045C	NONPLANAR
YER133W	NONPLANAR
YBR036C	NONPLANAR
YPL057C	NONPLANAR
YER012W	NONPLANAR
YOR362C	NONPLANAR
YPR103W	NONPLANAR
YJL001W	NONPLANAR
YFR050C	NONPLANAR
YMR314W	NONPLANAR
YOL038W	NONPLANAR
YBL041W	NONPLANAR
YML092C	NONPLANAR
YGR135W	NONPLANAR
YOR157C	NONPLANAR
YGR253C	NONPLANAR
YER094C	NONPLANAR
YGL011C	NONPLANAR
YLR270W	NONPLANAR
YOR173W	NONPLANAR
YOR210W	NONPLANAR
YOL005C	NONPLANAR
YOR151C	NONPLANAR
YIL021W	NONPLANAR
YJL140W	NONPLANAR
YBR154C	NONPLANAR
YDR404C	NONPLANAR
YOR224C	NONPLANAR
YGL070C	NONPLANAR
YHR143W-A	NONPLANAR
YDL140C	NONPLANAR
YPR187W	NONPLANAR
YPL194W	NONPLANAR
YLR288C	NONPLANAR
YOR368W	NONPLANAR
YBR123C	NONPLANAR
YAL001C	NONPLANAR
YGR047C	NONPLANAR
YDR362C	NONPLANAR
YOR110W	NONPLANAR
YPL007C	NONPLANAR
YBR112C	NONPLANAR
YNL167C	NONPLANAR
YCR084C	NONPLANAR
YDL116W	NONPLANAR
YJR042W	NONPLANAR
YKL057C	NONPLANAR
YGL092W	NONPLANAR
YLR208W	NONPLANAR
YGL100W	NONPLANAR
YML065W	NONPLANAR
YBR060C	NONPLANAR
YLL004W	NONPLANAR
YPR162C	NONPLANAR
YNL261W	NONPLANAR
YHR118C	NONPLANAR
YMR167W	NONPLANAR
YPL164C	NONPLANAR
YEL027W	NONPLANAR
YHR026W	NONPLANAR
YDL185W	NONPLANAR
YPL234C	NONPLANAR
YHR039C-A	NONPLANAR
YPR036W	NONPLANAR
YBR127C	NONPLANAR
YOR332W	NONPLANAR
YKL080W	NONPLANAR
YLR447C	NONPLANAR
YGR020C	NONPLANAR
YEL051W	NONPLANAR
YOR270C	NONPLANAR
YBR160W	NONPLANAR
YPR120C	NONPLANAR
YNL221C	NONPLANAR
YNL282W	NONPLANAR
YBR257W	NONPLANAR
YAL033W	NONPLANAR
YGR030C	NONPLANAR
YBR167C	NONPLANAR
YBL018C	NONPLANAR
YIR015W	NONPLANAR
YHR062C	NONPLANAR
YGR092W	NONPLANAR
YIL106W	NONPLANAR
YER173W	NONPLANAR
YJR068W	NONPLANAR
YNL290W	NONPLANAR
YOL094C	NONPLANAR
YBR087W	NONPLANAR
YNL230C	NONPLANAR
YPL046C	NONPLANAR
YKR028W	NONPLANAR
YDL047W	NONPLANAR
YJL115W	NONPLANAR
YPL153C	NONPLANAR
YNL221C	NONPLANAR
YNL282W	NONPLANAR
YBR257W	NONPLANAR
YAL033W	NONPLANAR
YGR030C	NONPLANAR
YBR167C	NONPLANAR
YBL018C	NONPLANAR
YLR145W	NONPLANAR
YHR062C	NONPLANAR
YDR478W	NONPLANAR
YPL121C	NONPLANAR
YHR079C-A	NONPLANAR
YOR310C	NONPLANAR
YDL014W	NONPLANAR
YEL026W	NONPLANAR
YLR197W	NONPLANAR
YPL178W	NONPLANAR
YLR116W	NONPLANAR
YKL074C	NONPLANAR
YMR125W	NONPLANAR
YER029C	NONPLANAR
YGR074W	NONPLANAR
YLR275W	NONPLANAR
YLR147C	NONPLANAR
YOR159C	NONPLANAR
YFL017W-A	NONPLANAR
YPR182W	NONPLANAR
YDL087C	NONPLANAR
YBR119W	NONPLANAR
YHR086W	NONPLANAR
YML046W	NONPLANAR
YKL012W	NONPLANAR
YDR235W	NONPLANAR
YIL061C	NONPLANAR
YDR240C	NONPLANAR
YGR013W	NONPLANAR
YLR298C	NONPLANAR
YPR144C	NONPLANAR
YDL148C	NONPLANAR
YPL049C	NONPLANAR
YDR480W	NONPLANAR
YHR084W	NONPLANAR
YBR228W	NONPLANAR
YLR135W	NONPLANAR
YBL026W	NONPLANAR
YLR438C-A	NONPLANAR
YER112W	NONPLANAR
YER146W	NONPLANAR
YDR378C	NONPLANAR
YNL147W	NONPLANAR
YJR022W	NONPLANAR
YMR268C	NONPLANAR
YAL010C	NONPLANAR
YOL009C	NONPLANAR
YLL006W	NONPLANAR
YMR055C	NONPLANAR
YJR053W	NONPLANAR
YNL102W	NONPLANAR
YBL035C	NONPLANAR
YIR008C	NONPLANAR
YKL045W	NONPLANAR
YDR301W	NONPLANAR
YLR115W	NONPLANAR
YJR093C	NONPLANAR
YER133W	NONPLANAR
YKL059C	NONPLANAR
YKR002W	NONPLANAR
YNL317W	NONPLANAR
YAL043C	NONPLANAR
YGR156W	NONPLANAR
YDR195W	NONPLANAR
YNL222W	NONPLANAR
YKL018W	NONPLANAR
YOR179C	NONPLANAR
YLR277C	NONPLANAR
YPR107C	NONPLANAR
YJR094C	NONPLANAR
YDR207C	NONPLANAR
YPL147W	NONPLANAR
YKL188C	NONPLANAR
YDR422C	NONPLANAR
YDR477W	NONPLANAR
YGL115W	NONPLANAR
YOR321W	NONPLANAR
YDL093W	NONPLANAR
YBR126C	NONPLANAR
YDR074W	NONPLANAR
YMR261C	NONPLANAR
YML100W	NONPLANAR
YFL039C	NONPLANAR
YJL081C	NONPLANAR
YNL059C	NONPLANAR
YOR141C	NONPLANAR
YFL013C	NONPLANAR
YLR052W	NONPLANAR
YOR189W	NONPLANAR
YGL150C	NONPLANAR
YDL002C	NONPLANAR
YDR190C	NONPLANAR
YPL235W	NONPLANAR
YPL129W	NONPLANAR
YLL010C	NONPLANAR
YOR043W	NONPLANAR
YPL042C	NONPLANAR
YNL025C	NONPLANAR
YCR081W	NONPLANAR
YDR443C	NONPLANAR
YNR010W	NONPLANAR
YOL051W	NONPLANAR
YPR070W	NONPLANAR
YMR112C	NONPLANAR
YDL005C	NONPLANAR
YOR174W	NONPLANAR
YHR058C	NONPLANAR
YOL135C	NONPLANAR
YBR193C	NONPLANAR
YGL151W	NONPLANAR
YPR168W	NONPLANAR
YGL025C	NONPLANAR
YLR071C	NONPLANAR
YBL093C	NONPLANAR
YNL236W	NONPLANAR
YHR041C	NONPLANAR
YER022W	NONPLANAR
YGR104C	NONPLANAR
YBR253W	NONPLANAR
YDR308C	NONPLANAR
YGL127C	NONPLANAR
YJL002C	NONPLANAR
YOR103C	NONPLANAR
YOR085W	NONPLANAR
YDL232W	NONPLANAR
YGL226C-A	NONPLANAR
YML019W	NONPLANAR
YGL022W	NONPLANAR
YMR149W	NONPLANAR
YEL002C	NONPLANAR
YLR226W	NONPLANAR
YPR161C	NONPLANAR
YPR034W	NONPLANAR
YMR033W	NONPLANAR
YGR275W	NONPLANAR
YDR073W	NONPLANAR
YNR023W	NONPLANAR
YOR290C	NONPLANAR
YBR289W	NONPLANAR
YHL025W	NONPLANAR
YPL016W	NONPLANAR
YJL176C	NONPLANAR
YPL129W	NONPLANAR
YFL049W	NONPLANAR
YDL013W	NONPLANAR
YER116C	NONPLANAR
YMR012W	NONPLANAR
YLR192C	NONPLANAR
YMR309C	NONPLANAR
YOR361C	NONPLANAR
YBR079C	NONPLANAR
YMR146C	NONPLANAR
YDR429C	NONPLANAR
YDR159W	NONPLANAR
YOL072W	NONPLANAR
YPL248C	NONPLANAR
YML051W	NONPLANAR
YMR275C	NONPLANAR
YER125W	NONPLANAR
YOR144C	NONPLANAR
YJR068W	NONPLANAR
YNL290W	NONPLANAR
YOL094C	NONPLANAR
YBR087W	NONPLANAR
YGL200C	NONPLANAR
YAR002C-A	NONPLANAR
YAL007C	NONPLANAR
YML012W	NONPLANAR
YAL042W	NONPLANAR
YPL218W	NONPLANAR
YLR208W	NONPLANAR
YPL085W	NONPLANAR
YPR181C	NONPLANAR
YIL109C	NONPLANAR
YDL195W	NONPLANAR
YFL005W	NONPLANAR
YGR009C	NONPLANAR
YPR032W	NONPLANAR
YGL195W	NONPLANAR
YFR009W	NONPLANAR
YJL053W	NONPLANAR
YOR132W	NONPLANAR
YHR012W	NONPLANAR
YJL154C	NONPLANAR
YOR069W	NONPLANAR
YGL223C	NONPLANAR
YGR120C	NONPLANAR
YER157W	NONPLANAR
YPR105C	NONPLANAR
YNL051W	NONPLANAR
YNL041C	NONPLANAR
YGL005C	NONPLANAR
YML071C	NONPLANAR
YGR098C	NONPLANAR
YDR113C	NONPLANAR
YGR238C	NONPLANAR
YHR158C	NONPLANAR
YAL024C	NONPLANAR
YBR009C	NONPLANAR
YNL030W	NONPLANAR
YBR010W	NONPLANAR
YNL031C	NONPLANAR
YDR225W	NONPLANAR
YBL003C	NONPLANAR
YDR224C	NONPLANAR
YBL002W	NONPLANAR
YBR160W	NONPLANAR
YPL256C	NONPLANAR
YJR063W	NONPLANAR
YPR010C	NONPLANAR
YDR156W	NONPLANAR
YOR341W	NONPLANAR
YJL148W	NONPLANAR
YOR340C	NONPLANAR
YNL248C	NONPLANAR
YOR210W	NONPLANAR
YBR154C	NONPLANAR
YOR224C	NONPLANAR
YHR143W-A	NONPLANAR
YNL113W	NONPLANAR
YPR110C	NONPLANAR
YPR187W	NONPLANAR
YBL099W	NONPLANAR
YLR295C	NONPLANAR
YPL271W	NONPLANAR
YDL004W	NONPLANAR
YDR377W	NONPLANAR
YML081C-A	NONPLANAR
YOL077W-A	NONPLANAR
YJR121W	NONPLANAR
YPR020W	NONPLANAR
YBR039W	NONPLANAR
YPL078C	NONPLANAR
YDR298C	NONPLANAR
Q0085	NONPLANAR
YKL016C	NONPLANAR
Q0080	NONPLANAR
YDL181W	NONPLANAR
Q0130	NONPLANAR
YDR322C-A	NONPLANAR
YCR046C	NONPLANAR
YCR071C	NONPLANAR
YGL068W	NONPLANAR
YDR405W	NONPLANAR
YKL167C	NONPLANAR
YNL005C	NONPLANAR
YDR116C	NONPLANAR
YNL284C	NONPLANAR
YDL202W	NONPLANAR
YKR006C	NONPLANAR
YLR312W-A	NONPLANAR
YBL038W	NONPLANAR
YNL252C	NONPLANAR
YNL185C	NONPLANAR
YKR085C	NONPLANAR
YNL177C	NONPLANAR
YOR150W	NONPLANAR
YMR193W	NONPLANAR
YGR076C	NONPLANAR
YBR282W	NONPLANAR
YDR462W	NONPLANAR
YMR024W	NONPLANAR
YKL138C	NONPLANAR
YCR003W	NONPLANAR
YMR286W	NONPLANAR
YDR322W	NONPLANAR
YBR122C	NONPLANAR
YBR268W	NONPLANAR
YKL170W	NONPLANAR
YML009C	NONPLANAR
YLR439W	NONPLANAR
YPL173W	NONPLANAR
YMR225C	NONPLANAR
YJL096W	NONPLANAR
YNR022C	NONPLANAR
YPR100W	NONPLANAR
YHR147C	NONPLANAR
YDR237W	NONPLANAR
YJL063C	NONPLANAR
YGR220C	NONPLANAR
YEL050C	NONPLANAR
YDR115W	NONPLANAR
YML025C	NONPLANAR
YPL183W-A	NONPLANAR
YBR050C	NONPLANAR
YER133W	NONPLANAR
YER029C	NONPLANAR
YGR074W	NONPLANAR
YLR275W	NONPLANAR
YLR147C	NONPLANAR
YOR159C	NONPLANAR
YFL017W-A	NONPLANAR
YPR182W	NONPLANAR
YKL173W	NONPLANAR
YBL074C	NONPLANAR
YER172C	NONPLANAR
YHR165C	NONPLANAR
YDR243C	NONPLANAR
YHR156C	NONPLANAR
YPR082C	NONPLANAR
YCR066W	NONPLANAR
YGL058W	NONPLANAR
YCR009C	NONPLANAR
YDR388W	NONPLANAR
YML105C	NONPLANAR
YDL092W	NONPLANAR
YKL122C	NONPLANAR
YPR088C	NONPLANAR
YPL243W	NONPLANAR
YPL210C	NONPLANAR
YGL033W	NONPLANAR
YGL183C	NONPLANAR
YIL142W	NONPLANAR
YJL014W	NONPLANAR
YDL143W	NONPLANAR
YJR064W	NONPLANAR
YDR188W	NONPLANAR
YJL111W	NONPLANAR
YJL008C	NONPLANAR
YDR212W	NONPLANAR
YPL219W	NONPLANAR
YPL031C	NONPLANAR
YPL094C	NONPLANAR
YOR254C	NONPLANAR
YBR171W	NONPLANAR
YLR292C	NONPLANAR
YGR200C	NONPLANAR
YPL086C	NONPLANAR
